BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,0,0,1,0,0,0,"The bedding situation consisted of two twin size beds that we tried to put together but, one was higher than the other, some way to consummate a marriage?"
0,0,0,0,0,0,0,1,0,0,0,We ended up sleeping in separate beds for the week.
0,0,0,0,0,0,0,1,0,0,0,"My husband and I decided we would spend time in the Jacuzzi tub but, it didn?? work."
0,0,0,0,0,0,0,1,0,0,0,The water pressure was horrible and the jets did not work.
0,0,0,0,0,1,0,1,0,0,0,"We received only two thread bare towels per day with no wash clothes unfortunate for us that we bath at least two times per day.At meal times it was torture, the food was not cooked fully, not hot, and not appetizing it was a chore to find something decent to eat."
0,0,0,0,0,1,0,0,0,0,0,Items that were served for dinner the night before reappeared for lunch with a sauce on it.
0,0,0,0,0,1,0,0,0,0,0,The food smelled spoiled most of the time.
0,1,0,0,0,1,0,0,0,0,0,To think we had to pay a mandatory $76 per day per person for that slop.
0,0,0,0,0,1,0,0,0,0,0,"At the hotel there are two restaurants available by reservation, we decided to reserve a table in the seafood restaurant; the menu was very limited and only contain one fish dish (the other dishes were chicken or beef)."
0,1,0,0,0,1,0,0,0,0,0,If you wanted lobster or shrimp you had to pay an additional $27.00.
0,1,0,0,0,0,0,0,0,0,0,If you are a drinker you will feel like you died and went to heaven; one can drink the day away with many choices and the $76.00 will feel like a bargain.
0,0,0,0,0,0,0,0,0,0,1,For us it was a week in hell.
0,0,0,0,0,0,0,0,1,0,0,"The hotel staff that peddled excursions harassed you in the hotel, on the grounds and on the beach constantly."
0,1,0,0,0,0,0,0,0,0,0,Once they realized that we were from America the price tripled for an average three hour excursion.
0,0,0,0,0,1,0,0,0,0,1,To avoid the harassment I stayed in my room except to go to the slop house to eat.On our last day there we were up and ready by 7:00am waiting for our time to leave we could not wait to get home.
0,0,0,0,0,0,0,0,0,0,1,"Take our advice, stay at home, save your money if this is where you plan to vacation."
0,0,0,0,0,0,0,0,0,0,1,"Fantastic, Fabulous, just perfect"
0,0,0,0,0,0,0,0,0,0,1,"How can you go back to the ranch when you been to Paris, or to be exact the George V Four Seasons Hotel."
1,0,0,0,0,0,0,1,1,0,0,"It is true, you have to see it to believe it.The room was spacious, beautiful arrangements of fresh flowers everywhere in the hotel, and the staff was always gracious."
1,0,0,0,0,0,0,0,0,0,0,My husband and my nine year old son enjoyed the indoor pool just before going out to dinner.
0,0,0,0,0,0,0,0,0,0,1,It is truly one of the best hotels in the world.
0,0,0,0,0,0,0,0,0,0,1,A Fine Establishment!
0,0,0,0,0,0,0,0,0,0,1,We stayed in this hotel for one night in October 2006 and found it to be excellent.
1,0,0,0,0,0,1,0,1,0,0,"It is nicely decorated, clean and comfortable and the staff were extremely polite and helpful."
0,0,0,1,0,0,0,0,0,0,0,"The concierge brought out a tourist map and in no time had gone through the attractions with us, along with how to navigate the metro."
0,0,0,0,1,0,0,0,0,0,0,One slight gripe was its distance from the centre was a lot farther than advertised on needahotel.
0,0,0,0,1,0,0,0,0,0,0,"com, but taxis were cheap and readily available, in addition to the convenience of the metro."
0,0,0,0,1,0,0,0,0,0,0,"It's not in the prettiest part of town, but the area is quite safe and is abviously being redeveloped with trendy apartments."
0,0,0,0,0,0,0,0,0,0,1,"Overall, an excellent choice"
0,1,0,0,0,0,0,0,1,0,0,"friendly, good value"
0,0,0,0,1,0,0,0,0,0,0,Small hotel near the Ala Moana marina and shopping centre.
1,0,0,0,0,0,0,0,0,0,0,The inside of the hotel has been recently renovated and is very tasteful.
0,0,0,0,0,0,0,1,0,0,0,The beds are very comfortable and have more pillows than even I can use!
0,0,0,0,0,0,0,0,0,0,1,"Previous comments have been made about the road noise, which is noticeable, but I'm not sure what else to expect on a busy road in a major city."
0,0,0,0,1,0,0,0,0,0,0,"There are 2 beaches nearby (10-15min walk), Dukes opposite the Hilton and the lovely Ala Moana beach park on the other side of the Marina."
0,0,0,0,0,0,0,0,1,0,0,"All the staff were very friendly, especially Rene, and if you're there on a Tuesday there's a nice touch of a drinks reception where management and guests mingle."
0,0,0,0,0,0,0,0,0,0,1,"Mike, the manager really does seem to be looking for honest opinions and comments for his hotel."
0,0,0,0,0,0,0,0,0,0,1,mostly good but.....Feb 19-26
0,0,0,1,0,0,0,0,0,0,0,"Ok lets start, check in went well, until we found out we had two double beds instead of the king we asked for when we booked the trip back in nov.Not a big deal."
0,0,0,0,0,0,1,1,0,0,0,"The room was clean, lots of towels ,a/c worked all good there, though it would have been nice to have a newly renovated room like some were, but for the time we spent in the room it wasn't a big deal either."
0,0,0,0,0,1,0,0,0,0,0,The restaurants were all good.
0,0,0,0,0,0,1,0,0,0,0,"The pools were very clean, but you had to get up at 5am to put your towel on a loung chair or you wouldn't get one by the pool or under an umbrella."
0,0,0,0,0,0,0,0,0,0,0,There was some construction going on while we were there it was a little distracting to the eyes.
0,0,0,0,0,0,0,0,0,0,0,They are building a new casino on site looks like it will be nice and when everthing is done it will look awsome.
0,0,0,0,0,0,0,0,0,0,1,"Only one complaint, and that it was very disturbing was there was a large group of students that arrived the day after we did and they had just completly took over everything in the resort the pools, the restaurants the pool mats the bars they were loud and roudy up all thhrough the night singing banging on peoples doors in the wee hours of the night wasting the drinks by throwing them on each other just a lack of respect for everyone around them including the staff and other guests."
0,0,0,0,0,0,0,0,0,0,0,When complaints were put in about this absolutly nothing was done!!!!
0,0,0,0,0,0,0,0,0,0,0,therefore pretty much ruining our vacation along with many other peoples.
0,0,0,0,0,0,0,0,1,0,0,Bottom line is I will never return to this resort simply because management did nothing to correct this problem.
0,0,0,0,0,0,0,0,0,0,1,A t-shirt and a bottle just dont cut it when you spent so much to come and relax!!!
0,0,0,0,0,0,0,0,0,0,0,Hi everyone by the adult pool!
0,0,0,0,0,0,0,0,0,0,0,All you good people.
0,0,0,0,0,0,0,0,0,0,0,Modern Comfort at the Clarendon Hotel
0,0,0,0,0,0,0,0,1,0,0,Hotel staff provided prompt and courteous service to address our every need.
1,0,0,0,0,0,0,0,0,0,0,The interior decor reflected modern style and charm with four-star comfort.
1,0,0,0,0,0,0,0,0,0,0,The pool area was a delightfully bright place to cool off on those hot Phoenix days.
0,0,0,0,0,0,0,0,0,0,1,We highly recommend the Clarendon Hotel and Suites.
0,0,0,0,0,0,0,0,0,0,1,Won't stay here again!
0,0,0,0,0,0,0,0,0,0,0,I travelled with a friend and stayed at this hotel.
0,0,0,0,0,0,0,0,1,0,0,We asked for two beds and got one bed and a pull out sofa bed.
0,0,0,0,0,0,0,1,0,0,0,I'm only 5'4 and my feet hung over the edge of the bed.
0,0,0,0,0,0,0,1,0,0,0,Also you could feel the springs digging into your back all night long.
0,0,0,1,0,0,0,0,0,0,0,When we brought this up with the front desk clerk he shrugged his shoulders and said all two bed rooms in this hotel are like that.
0,0,0,0,0,0,0,0,0,0,0,That's funny because I saw the maid in another room that had two beds not one bed and a pull out sofa.
0,0,0,0,0,0,0,0,1,0,0,Breakfast was also a problem.
0,0,0,0,0,0,0,0,1,0,0,We were to get a free continental breakfast each morning.
0,0,0,0,0,0,0,0,1,0,0,Just fill out the card with the time slot you wish your breakfast to arrive at your room.
0,0,0,0,0,0,0,0,1,0,0,We had to call every morning for our breakfast and twice one morning.
0,0,0,0,0,0,0,0,0,0,0,When you have a tour bus to catch you can't afford to wait around for your breakfast.
0,0,0,0,0,0,0,0,0,0,1,Finally the pool was only open for use once during our one week stay.
0,0,0,0,0,0,0,0,0,0,1,So if you are wanting a pool I don't suggest booking here.
0,0,0,0,1,0,0,0,0,0,0,Great Location (behind the Flower Markets)
0,0,0,0,1,0,0,0,0,0,0,Great location when we eventually found it!!
0,0,0,0,0,0,0,0,0,0,0,"Hopped onto a tram from Central Station but unfortunately nobody spoke English so we missed our stop, but found after going into one of the shops nearby."
0,0,0,1,0,0,0,0,0,0,0,"When we arrived Sat 10th March and went to check in, the receptionist explained that she did not have a room for us that night but only on Sunday, and we could stay in a 4 star nearby and then come back the following night."
0,0,0,0,0,0,0,0,0,0,0,Told her not happy about it.
0,0,0,0,0,0,0,0,0,0,0,"So I contacted Hotel Connect (who we made our booking with - fantastic company) to ask what was happening with our booking, she promptly phoned the hotel, we could hear the conversation as we were sat in the lobby - quite funny really."
0,0,0,1,0,0,0,0,0,0,0,"After the receptionist put the phone down she then informed me that they did have a room afterall, but we could not check in after 2pm."
0,0,0,0,0,0,0,0,0,0,0,( We arrived @ 11am!!)
0,0,0,0,0,0,0,1,0,0,0,"We went out for a well earned drink and came back and we were actually given a family room on the 7th floor, nice view ( but a very warm room) given that the weather was fab for the duration of our stay."
0,0,0,0,0,1,0,0,1,0,0,Breakfast was good but staff had a bit of an attitude to be honest.
0,0,0,0,0,0,0,0,0,0,1,"Would I stay there again, yes"
0,0,0,0,0,0,0,0,0,0,1,"Wonderful, Wonderful, Wonderful"
0,0,0,0,0,0,0,0,0,0,1,We stayed at The Benjamin from Feb 18-24.
0,0,0,0,0,0,0,0,1,0,0,"One of the great things about this hotel and any great hotel, is the staff."
0,0,0,0,0,0,0,0,1,0,0,"The Concierge Desk, Victor, Patrick, Mohammed, Jonathan, to name just a few, were always pleasant, efficient and helpful."
0,0,0,0,0,0,0,0,0,0,1,We booked a one bedroom suite which was on the 8th floor.
0,0,0,0,0,1,0,0,1,0,0,"Engineering and Housekeeping responsed promtly to any request ,to repair a light or a choice from their wonderful pillow menu."
0,0,0,0,0,0,0,0,1,0,0,"On return to our room one evening there was a note from Engineering with a box of Godiva chocolates, telling us that they had carried out repairs and apologizing for the inconvenience."
0,0,0,0,0,1,0,0,1,0,0,"We were a little baffled, as the light repair on the desk had been attended to, anyway we enjoyed the chocolates, but ,later in the evening as we turned on the television we realized that the television had been replaced with a flat screen model."
0,0,0,0,0,0,0,1,0,0,0,The room was wonderfully appointed.
0,0,0,0,0,1,0,0,1,0,0,Room service breakfast was very good.
0,0,0,0,1,0,0,0,0,0,0,"The location is superb, the best of New York is at your feet."
0,0,0,0,0,0,0,0,0,0,1,"We had a wonderful, wonderful , wonderful stay and would highly recommend this hotel."
0,0,0,1,0,0,0,0,1,0,0,"Many thanks to the General Manager, Allen Kramme, for his note of welcome and the fruits and water on arrival."
0,0,0,0,1,0,0,0,0,0,1,"Great Hotel, Great location"
0,0,0,0,0,0,0,0,0,0,0,Travelled with my wife and two friends to New York to see the St Patricks day parade.
0,0,0,0,0,0,0,0,1,0,0,We found the staff very helpful and pleasant.
0,0,0,0,0,0,0,1,0,0,0,Our room was on the 26th floor with a view of the empire state building from the bed!!
0,0,0,0,0,0,0,0,0,0,0,We stayed room only as eating out in New York is great.
0,0,0,0,0,0,0,0,0,1,0,"For the best breakfast tun left as you leave the hotel and walk up to where the small bridge crosses the road at Grand Central Station under this bridge straight across from the station you get the most fantastic breakfast, be early it gets very busy."
0,0,0,0,1,0,0,0,0,0,0,"The hotels location is second to none you have the Empire state, 5th Avenue, Grand Central, Chrysler Building, Times Square etc all within a few minute walk."
0,0,0,0,0,0,0,0,0,1,0,Ps Do the circle line boat tour to see the statue of liberty and the new york skyline it is fantastic.
0,1,0,0,0,0,0,0,0,0,0,Mosser Excellent Value!
0,0,0,0,0,0,0,0,0,0,0,Stayed recenty to attend a Giant's game.
0,0,0,0,0,0,0,0,0,0,0,Didn't want to spend alot of dough and chose the Mosser.
0,0,0,0,0,0,0,0,0,0,0,I'm originally from the City and have known of the Mosser (especially the dive hotel it was back in the 1980's).
0,0,0,0,0,0,0,0,0,0,0,What a transformation!
1,0,0,0,0,0,0,0,1,0,0,"It's a beautifully designed, well appointed and friendly staffed hotel."
0,0,0,0,0,0,0,0,1,0,0,"The employees are very helpful and knowledgeble (overheard a desk clerk explaining our California Mission system to a foreigner), though not overly solicitous (with hand out)."
0,0,0,0,1,0,0,0,0,0,0,The location is perfect.
0,0,0,0,1,0,0,0,0,0,0,Bus to the ballpark is right in front.
0,0,0,0,1,1,0,0,0,0,0,Excellent restaurants within walking distance; the Metreon for movies.
0,0,0,0,1,0,0,0,0,0,0,"The MOMA around the corner and of course, Dave's Bar on 3rd...best beer deals in town; always has the game on and a great Juke box!"
0,0,0,0,0,0,0,1,0,0,0,"Rooms are small, but perfect for what a busy or active traveler needs."
0,0,0,0,0,0,0,1,0,0,0,"Our room had a small chair that had a swing table on the arm and a foot rest that slid out, perfect for working on the laptop."
0,0,0,0,0,0,0,1,0,0,0,"Flat screen TV, dvd and stereo."
0,0,0,0,0,0,0,1,0,1,0,The famous one on Nob Hill doesn't even offer that!
0,0,0,0,0,0,0,0,0,0,1,We definately will return; we get up to the city often and have found a new pad in the Mosser.
0,0,0,0,0,0,0,0,0,0,1,I'll recommend it to everyone heading to the City.
0,0,0,0,0,0,0,0,0,0,1,"The better hotels should take notice! Mosser, Great job!!"
0,0,0,0,0,0,0,0,0,0,0,Don't judge a book by it's cover!
0,0,0,0,1,0,0,0,0,0,0,"Hotel is in Fisherman's Wharf, close to everything."
1,0,0,0,0,0,0,0,0,0,0,Exterior of hotel is very old and dated...I was worried when we drove up to check in.
1,0,0,0,0,0,0,0,0,0,0,But as soon as you entered you could see the renovations!
1,0,0,0,0,0,0,0,0,0,0,VERY beautiful and stylish lobby.
0,0,0,0,0,0,0,1,0,0,0,"Rooms were great, as well."
0,0,0,0,0,0,0,1,0,0,0,We had a king bed in our room and had plenty of space.
0,0,0,0,0,0,0,1,0,0,0,Not much of a view as all the surrounding buildings are the same height.
0,0,0,0,0,0,1,0,0,0,0,"Great, clean rooms and bathrooms."
0,0,0,0,0,0,0,0,0,0,1,I would definitely stay here again.
0,1,0,0,0,0,0,0,0,0,0,PARKING: is $43 plus tax per day; watch out!!
0,0,0,0,0,0,0,0,0,0,1,My new favorite hotel!
0,0,0,0,0,0,0,0,0,0,1,My husband and I stayed at the Sofitel New York August 4th-6th.
0,0,0,0,0,0,0,0,0,0,1,"After much research and reading of reviews on this site, I chose this hotel."
0,0,0,0,1,0,0,0,0,0,0,"It was our first trip to NYC and this was the ideal location, centrally located to tour the city."
0,0,0,0,1,0,0,0,0,0,0,We walked just about everywhere.
0,0,0,0,1,0,0,0,0,0,0,It was also very nicely tucked on a side street so it was always very quiet.
1,0,0,0,0,0,1,0,1,0,0,"The hotel is very clean, beautiful and offers friendly service."
0,0,0,0,0,0,0,1,0,0,0,The bed was so comfortable; I could not wait to come back to our room every night just for that!!!
